id,genre
20541,4
20542,4
20543,4
20544,1
20545,0
20546,4
20547,4
20548,6
20549,4
20550,1
20551,4
20552,4
20553,4
20554,4
20555,3
20556,1
20557,3
20558,3
20559,4
20560,4
20561,0
20562,4
20563,5
20564,4
20565,1
20566,1
20567,1
20568,6
20569,6
20570,3
20571,1
20572,4
20573,4
20574,4
20575,5
20576,4
20577,2
20578,1
20579,3
20580,4
20581,5
20582,3
20583,1
20584,4
20585,4
20586,6
20587,4
20588,3
20589,6
20590,3
20591,6
20592,4
20593,1
20594,1
20595,1
20596,6
20597,4
20598,1
20599,3
20600,5
20601,1
20602,4
20603,6
20604,3
20605,4
20606,1
20607,5
20608,4
20609,4
20610,3
20611,6
20612,4
20613,1
20614,6
20615,3
20616,0
20617,4
20618,2
20619,4
20620,5
20621,4
20622,4
20623,4
20624,4
20625,4
20626,3
20627,4
20628,4
20629,3
20630,1
20631,4
20632,4
20633,6
20634,1
20635,4
20636,4
20637,1
20638,1
20639,0
20640,4
20641,3
20642,3
20643,4
20644,4
20645,3
20646,4
20647,3
20648,4
20649,1
20650,6
20651,4
20652,5
20653,4
20654,4
20655,1
20656,4
20657,4
20658,4
20659,1
20660,3
20661,4
20662,1
20663,6
20664,1
20665,4
20666,6
20667,4
20668,3
20669,1
20670,0
20671,4
20672,3
20673,5
20674,1
20675,6
20676,6
20677,3
20678,4
20679,1
20680,5
20681,1
20682,5
20683,4
20684,3
20685,4
20686,4
20687,1
20688,1
20689,6
20690,2
20691,2
20692,4
20693,2
20694,4
20695,4
20696,1
20697,1
20698,4
20699,4
20700,3
20701,0
20702,1
20703,4
20704,1
20705,4
20706,1
20707,4
20708,0
20709,6
20710,4
20711,1
20712,5
20713,4
20714,5
20715,4
20716,6
20717,6
20718,1
20719,5
20720,2
20721,4
20722,4
20723,4
20724,4
20725,3
20726,0
20727,1
20728,4
20729,5
20730,4
20731,4
20732,4
20733,0
20734,1
20735,4
20736,4
20737,4
20738,0
20739,4
20740,6
20741,4
20742,3
20743,4
20744,6
20745,4
20746,4
20747,4
20748,4
20749,1
20750,1
20751,1
20752,0
20753,4
20754,4
20755,2
20756,6
20757,1
20758,1
20759,4
20760,1
20761,4
20762,1
20763,5
20764,4
20765,1
20766,0
20767,1
20768,3
20769,0
20770,5
20771,5
20772,1
20773,1
20774,3
20775,0
20776,4
20777,4
20778,4
20779,1
20780,6
20781,1
20782,4
20783,3
20784,4
20785,4
20786,4
20787,4
20788,4
20789,6
20790,4
20791,4
20792,6
20793,6
20794,5
20795,5
20796,4
20797,5
20798,1
20799,0
20800,3
20801,4
20802,5
20803,1
20804,4
20805,3
20806,4
20807,4
20808,1
20809,4
20810,1
20811,1
20812,4
20813,1
20814,5
20815,3
20816,1
20817,6
20818,4
20819,1
20820,1
20821,1
20822,0
20823,5
20824,4
20825,0
20826,4
20827,3
20828,6
20829,1
20830,4
20831,4
20832,4
20833,6
20834,1
20835,4
20836,1
20837,4
20838,4
20839,1
20840,6
20841,4
20842,1
20843,5
20844,4
20845,0
20846,4
20847,1
20848,2
20849,1
20850,6
20851,6
20852,1
20853,4
20854,4
20855,5
20856,3
20857,1
20858,4
20859,1
20860,1
20861,4
20862,4
20863,4
20864,4
20865,0
20866,4
20867,4
20868,6
20869,1
20870,5
20871,4
20872,6
20873,4
20874,4
20875,0
20876,0
20877,3
20878,3
20879,1
20880,4
20881,4
20882,1
20883,1
20884,6
20885,4
20886,5
20887,4
20888,4
20889,4
20890,4
20891,4
20892,4
20893,4
20894,6
20895,4
20896,5
20897,4
20898,4
20899,1
20900,1
20901,1
20902,5
20903,4
20904,4
20905,3
20906,4
20907,0
20908,1
20909,1
20910,4
20911,3
20912,4
20913,1
20914,1
20915,4
20916,5
20917,1
20918,4
20919,4
20920,4
20921,5
20922,1
20923,3
20924,1
20925,3
20926,1
20927,0
20928,0
20929,1
20930,1
20931,1
20932,4
20933,1
20934,4
20935,5
20936,4
20937,1
20938,1
20939,6
20940,4
20941,6
20942,1
20943,3
20944,3
20945,4
20946,2
20947,4
20948,3
20949,4
20950,4
20951,4
20952,4
20953,5
20954,1
20955,6
20956,2
20957,1
20958,1
20959,1
20960,4
20961,5
20962,4
20963,5
20964,4
20965,3
20966,3
20967,4
20968,2
20969,5
20970,4
20971,0
20972,4
20973,4
20974,6
20975,4
20976,3
20977,4
20978,4
20979,0
20980,3
20981,3
20982,6
20983,1
20984,4
20985,0
20986,1
20987,4
20988,4
20989,4
20990,4
20991,4
20992,0
20993,1
20994,4
20995,4
20996,1
20997,2
20998,1
20999,1
21000,4
21001,5
21002,4
21003,6
21004,0
21005,2
21006,3
21007,0
21008,1
21009,6
21010,1
21011,1
21012,4
21013,1
21014,4
21015,4
21016,4
21017,3
21018,3
21019,1
21020,3
21021,3
21022,1
21023,4
21024,4
21025,4
21026,3
21027,6
21028,5
21029,0
21030,4
21031,5
21032,4
21033,1
21034,4
21035,4
21036,5
21037,5
21038,5
21039,4
21040,4
21041,1
21042,4
21043,4
21044,5
21045,4
21046,3
21047,0
21048,0
21049,4
21050,1
21051,6
21052,4
21053,1
21054,4
21055,4
21056,6
21057,4
21058,1
21059,1
21060,2
21061,3
21062,4
21063,4
21064,0
21065,6
21066,1
21067,0
21068,4
21069,1
21070,4
21071,1
21072,1
21073,4
21074,1
21075,3
21076,0
21077,4
21078,3
21079,4
21080,0
21081,3
21082,1
21083,1
21084,4
21085,4
21086,1
21087,3
21088,4
21089,1
21090,1
21091,5
21092,6
21093,3
21094,4
21095,0
21096,0
21097,3
21098,5
21099,5
21100,2
21101,4
21102,4
21103,1
21104,4
21105,5
21106,1
21107,4
21108,4
21109,1
21110,2
21111,6
21112,1
21113,6
21114,0
21115,4
21116,4
21117,4
21118,3
21119,6
21120,1
21121,4
21122,0
21123,5
21124,1
21125,4
21126,4
21127,6
21128,4
21129,4
21130,3
21131,4
21132,4
21133,4
21134,1
21135,4
21136,4
21137,4
21138,5
21139,4
21140,0
21141,3
21142,3
21143,1
21144,6
21145,4
21146,4
21147,3
21148,4
21149,3
21150,3
21151,4
21152,1
21153,1
21154,6
21155,4
21156,1
21157,3
21158,5
21159,6
21160,1
21161,3
21162,4
21163,5
21164,4
21165,1
21166,4
21167,3
21168,1
21169,4
21170,6
21171,5
21172,4
21173,6
21174,3
21175,1
21176,4
21177,0
21178,4
21179,4
21180,4
21181,4
21182,1
21183,1
21184,5
21185,4
21186,1
21187,0
21188,1
21189,0
21190,3
21191,4
21192,0
21193,1
21194,3
21195,4
21196,0
21197,4
21198,4
21199,4
21200,6
21201,1
21202,3
21203,3
21204,1
21205,2
21206,1
21207,4
21208,1
21209,3
21210,4
21211,0
21212,1
21213,6
21214,4
21215,3
21216,4
21217,6
21218,4
21219,1
21220,4
21221,1
21222,4
21223,4
21224,0
21225,0
21226,1
21227,4
21228,4
21229,4
21230,4
21231,3
21232,4
21233,5
21234,1
21235,1
21236,0
21237,1
21238,6
21239,1
21240,1
21241,0
21242,3
21243,1
21244,4
21245,3
21246,2
21247,4
21248,6
21249,6
21250,4
21251,4
21252,1
21253,5
21254,4
21255,5
21256,4
21257,4
21258,4
21259,5
21260,4
21261,5
21262,4
21263,2
21264,4
21265,1
21266,0
21267,1
21268,4
21269,4
21270,2
21271,5
21272,1
21273,6
21274,4
21275,4
21276,0
21277,4
21278,4
21279,4
21280,1
21281,1
21282,1
21283,3
21284,3
21285,3
21286,4
21287,4
21288,3
21289,0
21290,0
21291,4
21292,1
21293,4
21294,5
21295,4
21296,4
21297,4
21298,4
21299,5
21300,0
21301,0
21302,1
21303,1
21304,0
21305,4
21306,2
21307,3
21308,1
21309,0
21310,3
21311,1
21312,4
21313,4
21314,1
21315,0
21316,4
21317,1
21318,4
21319,4
21320,1
21321,4
21322,3
21323,5
21324,0
21325,1
21326,1
21327,4
21328,3
21329,1
21330,0
21331,1
21332,1
21333,1
21334,0
21335,4
21336,1
21337,1
21338,1
21339,0
21340,6
21341,3
21342,6
21343,4
21344,4
21345,3
21346,0
21347,0
21348,4
21349,4
21350,4
21351,4
21352,1
21353,4
21354,0
21355,0
21356,1
21357,4
21358,6
21359,4
21360,4
21361,5
21362,4
21363,4
21364,1
21365,4
21366,0
21367,1
21368,1
21369,4
21370,3
21371,5
21372,1
21373,1
21374,4
21375,3
21376,6
21377,1
21378,4
21379,4
21380,3
21381,4
21382,4
21383,0
21384,5
21385,4
21386,0
21387,4
21388,4
21389,1
21390,0
21391,4
21392,5
21393,6
21394,3
21395,1
21396,6
21397,4
21398,4
21399,1
21400,4
21401,4
21402,1
21403,4
21404,4
21405,5
21406,3
21407,1
21408,2
21409,5
21410,5
21411,1
21412,4
21413,4
21414,0
21415,1
21416,1
21417,6
21418,6
21419,1
21420,1
21421,1
21422,1
21423,0
21424,5
21425,1
21426,4
21427,1
21428,6
21429,1
21430,0
21431,0
21432,4
21433,4
21434,4
21435,4
21436,1
21437,1
21438,4
21439,5
21440,4
21441,5
21442,4
21443,4
21444,1
21445,3
21446,1
21447,4
21448,5
21449,0
21450,6
21451,1
21452,3
21453,3
21454,5
21455,4
21456,1
21457,4
21458,4
21459,4
21460,4
21461,1
21462,0
21463,3
21464,3
21465,6
21466,1
21467,5
21468,3
21469,0
21470,0
21471,1
21472,4
21473,3
21474,2
21475,4
21476,1
21477,4
21478,3
21479,6
21480,4
21481,6
21482,3
21483,6
21484,6
21485,4
21486,4
21487,4
21488,1
21489,4
21490,4
21491,3
21492,4
21493,4
21494,1
21495,3
21496,4
21497,4
21498,4
21499,2
21500,1
21501,3
21502,4
21503,1
21504,1
21505,1
21506,1
21507,1
21508,1
21509,4
21510,1
21511,4
21512,6
21513,1
21514,1
21515,1
21516,4
21517,0
21518,1
21519,5
21520,6
21521,5
21522,1
21523,6
21524,0
21525,1
21526,4
21527,6
21528,4
21529,3
21530,5
21531,1
21532,1
21533,5
21534,4
21535,2
21536,1
21537,4
21538,1
21539,0
21540,3
21541,6
21542,0
21543,3
21544,1
21545,4
21546,6
21547,0
21548,3
21549,0
21550,4
21551,1
21552,4
21553,0
21554,4
21555,0
21556,4
21557,5
21558,0
21559,4
21560,5
21561,4
21562,4
21563,1
21564,3
21565,0
21566,4
21567,4
21568,3
21569,4
21570,4
21571,4
21572,0
21573,1
21574,5
21575,5
21576,4
21577,3
21578,1
21579,4
21580,4
21581,1
21582,4
21583,1
21584,5
21585,6
21586,6
21587,1
21588,1
21589,6
21590,1
21591,4
21592,6
21593,3
21594,3
21595,0
21596,5
21597,0
21598,5
21599,4
21600,5
21601,4
21602,6
21603,4
21604,1
21605,3
21606,4
21607,3
21608,4
21609,3
21610,5
21611,3
21612,4
21613,0
21614,1
21615,1
21616,4
21617,3
21618,4
21619,1
21620,4
21621,4
21622,4
21623,4
21624,3
21625,6
21626,3
21627,5
21628,4
21629,1
21630,3
21631,4
21632,1
21633,6
21634,4
21635,3
21636,1
21637,5
21638,3
21639,4
21640,4
21641,5
21642,3
21643,4
21644,4
21645,4
21646,0
21647,1
21648,1
21649,0
21650,4
21651,4
21652,1
21653,1
21654,1
21655,1
21656,1
21657,4
21658,4
21659,6
21660,5
21661,6
21662,4
21663,4
21664,1
21665,6
21666,2
21667,1
21668,1
21669,4
21670,4
21671,4
21672,1
21673,3
21674,2
21675,4
21676,4
21677,4
21678,5
21679,5
21680,3
21681,4
21682,4
21683,3
21684,3
21685,5
21686,5
21687,1
21688,1
21689,4
21690,6
21691,4
21692,5
21693,2
21694,1
21695,4
21696,1
21697,0
21698,1
21699,2
21700,1
21701,4
21702,3
21703,1
21704,6
21705,4
21706,4
21707,3
21708,1
21709,1
21710,4
21711,4
21712,4
21713,3
21714,4
21715,4
21716,4
21717,0
21718,4
21719,1
21720,3
21721,4
21722,3
21723,6
21724,0
21725,4
21726,6
21727,4
21728,3
21729,6
21730,4
21731,6
21732,5
21733,6
21734,2
21735,4
21736,0
21737,4
21738,4
21739,3
21740,3
21741,4
21742,6
21743,4
21744,0
21745,4
21746,4
21747,3
21748,3
21749,0
21750,3
21751,4
21752,1
21753,4
21754,4
21755,0
21756,3
21757,4
21758,4
21759,1
21760,6
21761,1
21762,0
21763,4
21764,6
21765,0
21766,4
21767,1
21768,5
21769,4
21770,4
21771,5
21772,4
21773,4
21774,1
21775,1
21776,1
21777,0
21778,4
21779,4
21780,3
21781,3
21782,5
21783,1
21784,4
21785,4
21786,4
21787,6
21788,3
21789,4
21790,4
21791,3
21792,1
21793,2
21794,5
21795,4
21796,3
21797,5
21798,1
21799,2
21800,1
21801,1
21802,5
21803,5
21804,1
21805,3
21806,5
21807,4
21808,4
21809,4
21810,6
21811,6
21812,4
21813,4
21814,4
21815,4
21816,4
21817,5
21818,4
21819,5
21820,1
21821,4
21822,1
21823,4
21824,5
21825,6
21826,4
21827,1
21828,4
21829,1
21830,4
21831,4
21832,4
21833,4
21834,1
21835,6
21836,0
21837,1
21838,6
21839,4
21840,5
21841,0
21842,1
21843,2
21844,2
21845,1
21846,6
21847,1
21848,4
21849,4
21850,4
21851,4
21852,4
21853,6
21854,4
21855,5
21856,6
21857,0
21858,3
21859,5
21860,4
21861,0
21862,1
21863,3
21864,6
21865,2
21866,3
21867,4
21868,1
21869,4
21870,0
21871,6
21872,4
21873,2
21874,4
21875,3
21876,5
21877,1
21878,4
21879,3
21880,4
21881,3
21882,5
21883,4
21884,3
21885,3
21886,1
21887,3
21888,5
21889,6
21890,5
21891,6
21892,4
21893,1
21894,4
21895,4
21896,1
21897,4
21898,4
21899,0
21900,4
21901,1
21902,4
21903,6
21904,1
21905,4
21906,6
21907,1
21908,2
21909,1
21910,3
21911,5
21912,4
21913,1
21914,4
21915,0
21916,4
21917,4
21918,1
21919,0
21920,1
21921,6
21922,4
21923,1
21924,4
21925,1
21926,4
21927,0
21928,1
21929,4
21930,1
21931,5
21932,4
21933,4
21934,1
21935,4
21936,0
21937,6
21938,1
21939,5
21940,0
21941,4
21942,1
21943,5
21944,3
21945,0
21946,2
21947,1
21948,1
21949,1
21950,1
21951,4
21952,1
21953,1
21954,4
21955,1
21956,4
21957,4
21958,5
21959,5
21960,6
21961,3
21962,4
21963,4
21964,1
21965,4
21966,3
21967,4
21968,4
21969,4
21970,3
21971,3
21972,1
21973,0
21974,0
21975,0
21976,1
21977,1
21978,3
21979,1
21980,0
21981,4
21982,1
21983,4
21984,1
21985,1
21986,5
21987,1
21988,0
21989,0
21990,5
21991,0
21992,1
21993,4
21994,1
21995,1
21996,4
21997,4
21998,5
21999,6
22000,1
22001,6
22002,4
22003,3
22004,1
22005,4
22006,1
22007,1
22008,3
22009,1
22010,4
22011,4
22012,1
22013,4
22014,4
22015,4
22016,4
22017,4
22018,4
22019,1
22020,4
22021,6
22022,1
22023,4
22024,1
22025,4
22026,4
22027,6
22028,3
22029,6
22030,4
22031,3
22032,4
22033,6
22034,4
22035,1
22036,4
22037,1
22038,3
22039,4
22040,3
22041,1
22042,3
22043,4
22044,4
22045,4
22046,0
22047,4
22048,3
22049,3
22050,1
22051,4
22052,4
22053,4
22054,2
22055,3
22056,4
22057,2
22058,1
22059,1
22060,4
22061,1
22062,5
22063,3
22064,6
22065,1
22066,1
22067,1
22068,4
22069,3
22070,0
22071,5
22072,6
22073,4
22074,4
22075,1
22076,4
22077,4
22078,3
22079,4
22080,5
22081,4
22082,1
22083,0
22084,4
22085,4
22086,4
22087,6
22088,0
22089,2
22090,1
22091,6
22092,5
22093,6
22094,4
22095,3
22096,3
22097,1
22098,4
22099,5
22100,5
22101,4
22102,0
22103,3
22104,4
22105,0
22106,5
22107,1
22108,1
22109,1
22110,4
22111,3
22112,0
22113,6
22114,6
22115,4
22116,1
22117,4
22118,4
22119,6
22120,0
22121,4
22122,4
22123,4
22124,4
22125,4
22126,1
22127,1
22128,2
22129,3
22130,4
22131,1
22132,4
22133,0
22134,4
22135,1
22136,0
22137,1
22138,4
22139,6
22140,1
22141,1
22142,4
22143,3
22144,4
22145,0
22146,1
22147,4
22148,4
22149,1
22150,3
22151,4
22152,4
22153,4
22154,4
22155,6
22156,3
22157,1
22158,0
22159,4
22160,4
22161,1
22162,2
22163,3
22164,4
22165,0
22166,3
22167,4
22168,4
22169,3
22170,2
22171,1
22172,1
22173,1
22174,6
22175,5
22176,3
22177,5
22178,5
22179,0
22180,6
22181,1
22182,1
22183,5
22184,4
22185,4
22186,5
22187,4
22188,5
22189,3
22190,4
22191,6
22192,5
22193,4
22194,5
22195,1
22196,4
22197,4
22198,4
22199,1
22200,4
22201,4
22202,4
22203,4
22204,3
22205,6
22206,1
22207,3
22208,6
22209,3
22210,0
22211,4
22212,4
22213,0
22214,4
22215,5
22216,1
22217,1
22218,2
22219,4
22220,4
22221,4
22222,4
22223,1
22224,4
22225,1
22226,1
22227,4
22228,1
22229,4
22230,4
22231,5
22232,1
22233,1
22234,5
22235,4
22236,4
22237,1
22238,1
22239,0
22240,1
22241,1
22242,1
22243,4
22244,3
22245,1
22246,0
22247,4
22248,4
22249,6
22250,0
22251,1
22252,4
22253,4
22254,1
22255,1
22256,4
22257,4
22258,5
22259,6
22260,4
22261,0
22262,0
22263,4
22264,0
22265,3
22266,4
22267,0
22268,6
22269,4
22270,4
22271,4
22272,4
22273,4
22274,1
22275,4
22276,4
22277,1
22278,2
22279,4
22280,4
22281,0
22282,0
22283,4
22284,4
22285,3
22286,0
22287,6
22288,5
22289,0
22290,3
22291,4
22292,1
22293,1
22294,4
22295,1
22296,1
22297,5
22298,4
22299,4
22300,6
22301,4
22302,1
22303,1
22304,4
22305,6
22306,3
22307,4
22308,3
22309,6
22310,1
22311,6
22312,4
22313,5
22314,5
22315,1
22316,5
22317,0
22318,5
22319,4
22320,4
22321,1
22322,6
22323,4
22324,4
22325,4
22326,1
22327,6
22328,1
22329,1
22330,4
22331,3
22332,4
22333,1
22334,4
22335,4
22336,5
22337,6
22338,4
22339,3
22340,4
22341,2
22342,5
22343,0
22344,4
22345,4
22346,3
22347,4
22348,4
22349,1
22350,6
22351,1
22352,6
22353,4
22354,4
22355,4
22356,1
22357,0
22358,1
22359,0
22360,3
22361,0
22362,5
22363,2
22364,1
22365,1
22366,6
22367,6
22368,4
22369,1
22370,4
22371,3
22372,0
22373,4
22374,4
22375,1
22376,3
22377,4
22378,4
22379,2
22380,1
22381,1
22382,4
22383,4
22384,4
22385,3
22386,1
22387,0
22388,0
22389,4
22390,0
22391,6
22392,0
22393,0
22394,4
22395,4
22396,1
22397,4
22398,6
22399,5
22400,4
22401,4
22402,4
22403,5
22404,4
22405,1
22406,0
22407,4
22408,3
22409,4
22410,4
22411,4
22412,1
22413,0
22414,4
22415,1
22416,5
22417,5
22418,2
22419,1
22420,4
22421,4
22422,3
22423,4
22424,6
22425,4
22426,5
22427,1
22428,0
22429,1
22430,0
22431,0
22432,4
22433,4
22434,4
22435,0
22436,5
22437,3
22438,1
22439,3
22440,1
22441,6
22442,4
22443,4
22444,4
22445,1
22446,3
22447,1
22448,4
22449,4
22450,4
22451,4
22452,3
22453,4
22454,3
22455,4
22456,3
22457,4
22458,4
22459,4
22460,4
22461,6
22462,0
22463,2
22464,1
22465,4
22466,1
22467,4
22468,3
22469,3
22470,0
22471,6
22472,4
22473,0
22474,1
22475,4
22476,1
22477,0
22478,1
22479,3
22480,5
22481,4
22482,5
22483,3
22484,4
22485,5
22486,4
22487,4
22488,3
22489,4
22490,1
22491,1
22492,3
22493,4
22494,1
22495,5
22496,4
22497,1
22498,1
22499,3
22500,1
22501,1
22502,4
22503,1
22504,4
22505,1
22506,4
22507,3
22508,1
22509,6
22510,1
22511,1
22512,0
22513,0
22514,1
22515,1
22516,4
22517,4
22518,5
22519,4
22520,4
22521,5
22522,4
22523,4
22524,4
22525,0
22526,4
22527,4
22528,6
22529,1
22530,0
22531,4
22532,4
22533,4
22534,1
22535,0
22536,4
22537,6
22538,3
22539,5
22540,1
22541,3
22542,1
22543,4
22544,6
22545,4
22546,5
22547,4
22548,6
22549,1
22550,5
22551,4
22552,2
22553,4
22554,4
22555,4
22556,4
22557,1
22558,4
22559,1
22560,4
22561,1
22562,4
22563,3
22564,1
22565,2
22566,0
22567,4
22568,4
22569,4
22570,5
22571,4
22572,4
22573,1
22574,4
22575,4
22576,4
22577,3
22578,4
22579,0
22580,4
22581,6
22582,4
22583,6
22584,4
22585,4
22586,4
22587,4
22588,4
22589,4
22590,4
22591,1
22592,0
22593,4
22594,5
22595,1
22596,4
22597,6
22598,1
22599,2
22600,3
22601,3
22602,4
22603,4
22604,5
22605,3
22606,6
22607,1
22608,1
22609,4
22610,1
22611,3
22612,3
22613,1
22614,4
22615,0
22616,4
22617,4
22618,0
22619,4
22620,4
22621,3
22622,5
22623,1
22624,4
22625,4
22626,3
22627,4
22628,4
22629,0
22630,1
22631,4
22632,6
22633,6
22634,1
22635,4
22636,4
22637,1
22638,4
22639,5
22640,5
22641,5
22642,1
22643,4
22644,4
22645,5
22646,6
22647,3
22648,1
22649,4
22650,5
22651,4
22652,4
22653,1
22654,3
22655,0
22656,4
22657,1
22658,0
22659,1
22660,4
22661,3
22662,4
22663,2
22664,5
22665,1
22666,4
22667,1
22668,4
22669,6
22670,1
22671,4
22672,1
22673,2
22674,4
22675,1
22676,4
22677,4
22678,1
22679,0
22680,4
22681,1
22682,1
22683,0
22684,4
22685,1
22686,4
22687,6
22688,4
22689,6
22690,1
22691,3
22692,5
22693,1
22694,1
22695,4
22696,3
22697,2
22698,6
22699,4
22700,4
22701,4
22702,3
22703,1
22704,0
22705,1
22706,4
22707,4
22708,0
22709,6
22710,6
22711,0
22712,5
22713,4
22714,4
22715,3
22716,3
22717,4
22718,6
22719,6
22720,4
22721,4
22722,4
22723,4
22724,5
22725,4
22726,3
22727,4
22728,1
22729,3
22730,3
22731,4
22732,4
22733,4
22734,6
22735,5
22736,4
22737,4
22738,4
22739,0
22740,5
22741,4
22742,0
22743,3
22744,3
22745,4
22746,1
22747,1
22748,3
22749,5
22750,2
22751,1
22752,1
22753,4
22754,1
22755,4
22756,4
22757,1
22758,1
22759,5
22760,4
22761,4
22762,0
22763,3
22764,5
22765,1
22766,0
22767,1
22768,4
22769,0
22770,3
22771,4
22772,0
22773,5
22774,4
22775,0
22776,1
22777,1
22778,4
22779,4
22780,1
22781,6
22782,1
22783,1
22784,1
22785,1
22786,4
22787,3
22788,4
22789,4
22790,5
22791,1
22792,3
22793,0
22794,1
22795,3
22796,0
22797,1
22798,4
22799,0
22800,1
22801,0
22802,4
22803,1
22804,4
22805,0
22806,4
22807,0
22808,5
22809,3
22810,1
22811,6
22812,4
22813,1
22814,0
22815,1
22816,1
22817,4
22818,1
22819,4
22820,4
22821,6
22822,1
22823,4
22824,5
22825,4
22826,3
22827,1
22828,1
22829,6
22830,3
22831,1
22832,4
22833,4
22834,4
22835,0
22836,4
22837,4
22838,5
22839,4
22840,4
22841,4
22842,4
22843,5
22844,0
22845,4
22846,4
22847,4
22848,1
22849,2
22850,4
22851,4
22852,1
22853,1
22854,5
22855,5
22856,0
22857,1
22858,0
22859,4
22860,6
22861,0
22862,3
22863,4
22864,3
22865,4
22866,1
22867,3
22868,4
22869,5
22870,1
22871,0
22872,6
22873,4
22874,4
22875,3
22876,3
22877,4
22878,4
22879,1
22880,1
22881,5
22882,4
22883,1
22884,6
22885,1
22886,6
22887,6
22888,4
22889,1
22890,4
22891,5
22892,2
22893,1
22894,1
22895,0
22896,4
22897,4
22898,4
22899,1
22900,4
22901,1
22902,1
22903,4
22904,1
22905,1
22906,4
22907,1
22908,3
22909,1
22910,3
22911,0
22912,1
22913,1
22914,6
22915,3
22916,0
22917,1
22918,4
22919,1
22920,6
22921,4
22922,4
22923,4
22924,1
22925,1
22926,4
22927,1
22928,3
22929,4
22930,0
22931,0
22932,4
22933,6
22934,3
22935,1
22936,0
22937,0
22938,3
22939,4
22940,0
22941,5
22942,4
22943,5
22944,5
22945,6
22946,4
22947,2
22948,3
22949,4
22950,4
22951,4
22952,5
22953,4
22954,4
22955,6
22956,4
22957,5
22958,1
22959,4
22960,3
22961,1
22962,0
22963,4
22964,4
22965,3
22966,1
22967,0
22968,1
22969,1
22970,5
22971,3
22972,1
22973,1
22974,5
22975,0
22976,1
22977,0
22978,1
22979,4
22980,1
22981,4
22982,0
22983,6
22984,4
22985,4
22986,4
22987,5
22988,4
22989,5
22990,4
22991,1
22992,4
22993,1
22994,6
22995,1
22996,4
22997,4
22998,0
22999,5
23000,5
23001,4
23002,4
23003,1
23004,3
23005,1
23006,4
23007,0
23008,6
23009,4
23010,6
23011,3
23012,1
23013,3
23014,3
23015,4
23016,1
23017,3
23018,4
23019,2
23020,3
23021,5
23022,1
23023,5
23024,4
23025,4
23026,2
23027,4
23028,4
23029,1
23030,1
23031,6
23032,2
23033,1
23034,0
23035,4
23036,3
23037,1
23038,3
23039,0
23040,1
23041,4
23042,1
23043,4
23044,6
23045,0
23046,4
23047,2
23048,1
23049,4
23050,4
23051,2
23052,6
23053,4
23054,5
23055,4
23056,4
23057,1
23058,0
23059,4
23060,4
23061,1
23062,1
23063,4
23064,1
23065,1
23066,1
23067,1
23068,6
23069,0
23070,4
23071,5
23072,6
23073,4
23074,3
23075,1
23076,1
23077,3
23078,5
23079,5
23080,2
23081,4
23082,6
23083,1
23084,4
23085,6
23086,3
23087,0
23088,4
23089,3
23090,1
23091,0
23092,1
23093,4
23094,3
23095,4
23096,5
23097,6
23098,4
23099,5
23100,0
23101,6
23102,6
23103,3
23104,4
23105,1
23106,2
23107,1
23108,1
23109,6
23110,5
23111,4
23112,4
23113,3
23114,3
23115,4
23116,4
23117,6
23118,6
23119,1
23120,2
23121,1
23122,4
23123,4
23124,4
23125,4
23126,4
23127,1
23128,4
23129,1
23130,4
23131,4
23132,5
23133,5
23134,4
23135,3
23136,5
23137,3
23138,4
23139,1
23140,6
23141,3
23142,3
23143,6
23144,2
23145,4
23146,5
23147,0
23148,1
23149,1
23150,4
23151,5
23152,0
23153,1
23154,1
23155,4
23156,1
23157,1
23158,4
23159,1
23160,4
23161,1
23162,4
23163,6
23164,4
23165,5
23166,4
23167,5
23168,0
23169,1
23170,1
23171,4
23172,4
23173,5
23174,1
23175,5
23176,4
23177,1
23178,5
23179,1
23180,3
23181,4
23182,4
23183,5
23184,6
23185,6
23186,4
23187,4
23188,1
23189,1
23190,0
23191,0
23192,4
23193,0
23194,3
23195,4
23196,5
23197,6
23198,0
23199,4
23200,1
23201,3
23202,3
23203,5
23204,1
23205,0
23206,0
23207,0
23208,6
23209,4
23210,6
23211,1
23212,4
23213,1
23214,4
23215,4
23216,6
23217,0
23218,3
23219,1
23220,1
23221,5
23222,0
23223,4
23224,1
23225,1
23226,3
23227,3
23228,3
23229,0
23230,4
23231,0
23232,1
23233,1
23234,1
23235,6
23236,3
23237,5
23238,1
23239,1
23240,4
23241,6
23242,4
23243,4
23244,6
23245,1
23246,3
23247,4
23248,4
23249,5
23250,0
23251,6
23252,5
23253,5
23254,1
23255,4
23256,1
23257,3
23258,4
23259,4
23260,4
23261,4
23262,5
23263,4
23264,1
23265,1
23266,4
23267,4
23268,4
23269,0
23270,4
23271,6
23272,6
23273,4
23274,4
23275,1
23276,1
23277,4
23278,4
23279,4
23280,1
23281,5
23282,4
23283,1
23284,1
23285,6
23286,1
23287,4
23288,1
23289,0
23290,6
23291,1
23292,3
23293,0
23294,4
23295,1
23296,4
23297,4
23298,3
23299,4
23300,5
23301,3
23302,5
23303,3
23304,3
23305,1
23306,5
23307,4
23308,6
23309,6
23310,4
23311,6
23312,5
23313,4
23314,4
23315,4
23316,4
23317,4
23318,4
23319,1
23320,0
23321,4
23322,0
23323,5
23324,4
23325,4
23326,6
23327,4
23328,0
23329,1
23330,4
23331,4
23332,4
23333,1
23334,1
23335,0
23336,1
23337,4
23338,0
23339,4
